ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0045778	positive regulation of ossification	5/338	56/18860	0.0892857142857143	4.98203719357566	4.03132623524783	0.00324477387548128	0.0353461603626865	0.027976820286527	BMP7/NELL1/LTF/BMP2/PTN	5
GO:0002237	response to molecule of bacterial origin	15/338	375/18860	0.04	2.23195266272189	3.25516994808309	0.00330528083721261	0.0358483933561302	0.0283743424517455	LGALS9/BTK/TLR2/S100A14/TBXA2R/LTF/F2R/IL10RA/TLR5/SNCA/PYCARD/CD200/EFNB2/HPGD/NQO1	15
GO:0002220	innate immune response activating cell surface receptor signaling pathway	7/338	108/18860	0.0648148148148148	3.61658996274381	3.68381228733142	0.00331861093730035	0.0358483933561302	0.0283743424517455	TLR2/S100A14/LTF/TLR5/TRIL/TYROBP/FCN3	7
GO:0042102	positive regulation of T cell proliferation	7/338	108/18860	0.0648148148148148	3.61658996274381	3.68381228733142	0.00331861093730035	0.0358483933561302	0.0283743424517455	PTPRC/LGALS9/AIF1/PYCARD/IGFBP2/IGF1/VTCN1	7
GO:0001558	regulation of cell growth	16/338	414/18860	0.0386473429951691	2.15647600262985	3.21410036614255	0.00342955992293542	0.0369439816142876	0.0292415109218704	VEGFA/WT1/IGFBP5/SPOCK1/SEMA3G/NPR1/MAP1B/SGK1/GJA1/CPNE6/SEMA5A/RGS2/IGF1/IGFBP1/CXCL12/CISH	16
GO:0002886	regulation of myeloid leukocyte mediated immunity	5/338	57/18860	0.087719298245614	4.89463303228485	3.9779941330512	0.00350553799259538	0.0376578291836146	0.0298065280256834	LGALS9/BTK/IL13RA2/C3/TYROBP	5
GO:0001570	vasculogenesis	6/338	82/18860	0.0731707317073171	4.08284023668639	3.77926215007804	0.00354134481733978	0.0379373900597892	0.0300278031037011	VEGFA/WT1/TGFBR3/JUNB/KDR/ZFPM2	6
GO:0141060	disruption of anatomical structure in another organism	8/338	139/18860	0.0575539568345324	3.21144268017539	3.53502350661016	0.00362214495659913	0.0386960830349626	0.0306283157704598	CFB/LTF/C3/C7/CXCL12/GZMA/APOL1/FCN3	8
GO:0001938	positive regulation of endothelial cell proliferation	7/338	110/18860	0.0636363636363636	3.55083378160301	3.62452923343067	0.00367470021118252	0.0390424312848379	0.0309024536865414	VEGFA/F3/KDR/ECM1/SEMA5A/JCAD/CXCL12	7
GO:0014812	muscle cell migration	7/338	110/18860	0.0636363636363636	3.55083378160301	3.62452923343067	0.00367470021118252	0.0390424312848379	0.0309024536865414	IGFBP5/AIF1/LPAR1/PARVA/PLAT/IGF1/POSTN	7
GO:0030500	regulation of bone mineralization	6/338	83/18860	0.072289156626506	4.03364939046125	3.7416664509919	0.0037610456123792	0.0398481946441758	0.0315402230076319	BMP7/NELL1/LTF/BMP2/ECM1/PTN	6
GO:0030595	leukocyte chemotaxis	11/338	237/18860	0.0464135021097046	2.58981849050009	3.32713662937281	0.00378363188771262	0.0398481946441758	0.0315402230076319	PTPRO/LGALS9/VEGFA/S100A14/VAV3/AIF1/C3/JAM3/CXADR/PTN/CXCL12	11
GO:0033687	osteoblast proliferation	4/338	36/18860	0.111111111111111	6.19986850756082	4.21853246061178	0.00379744244294826	0.0398481946441758	0.0315402230076319	NELL1/LTF/JUNB/BMP2	4
GO:0002921	negative regulation of humoral immune response	3/338	18/18860	0.166666666666667	9.29980276134122	4.75898422376864	0.00381219190639227	0.0398481946441758	0.0315402230076319	CR1/CLU/VSIG4	3
GO:0060039	pericardium development	3/338	18/18860	0.166666666666667	9.29980276134122	4.75898422376864	0.00381219190639227	0.0398481946441758	0.0315402230076319	WT1/BMP7/BMP2	3
GO:0098883	synapse pruning	3/338	18/18860	0.166666666666667	9.29980276134122	4.75898422376864	0.00381219190639227	0.0398481946441758	0.0315402230076319	C3/C1QB/C1QA	3
GO:0060562	epithelial tube morphogenesis	14/338	344/18860	0.0406976744186047	2.27088206962983	3.21354679313363	0.00383757608620762	0.0400056990922397	0.0316648892681987	VEGFA/WT1/FGF1/BMP7/HS3ST3A1/PODXL/FOXD1/CTNNBIP1/PRKX/TCF21/BMP2/KDR/IGF1/EFNB2	14
GO:0048660	regulation of smooth muscle cell proliferation	9/338	172/18860	0.0523255813953488	2.9197055180955	3.41657661850608	0.00392669705518496	0.0408250165683841	0.0323133868009576	IGFBP5/NPR1/CTNNBIP1/AIF1/APOD/BMP2/GJA1/IGF1/HPGD	9
GO:0051251	positive regulation of lymphocyte activation	14/338	346/18860	0.0404624277456647	2.25775558367822	3.18975931352785	0.00403827352114848	0.0418727933556519	0.0331427120395974	PTPRC/LGALS9/BTK/CR1/VAV3/AIF1/LGALS8/PYCARD/IGFBP2/IGF1/TYROBP/EFNB2/VTCN1/SOX4	14
GO:0032231	regulation of actin filament bundle assembly	7/338	112/18860	0.0625	3.48742603550296	3.5666086217663	0.00405911925857039	0.0419767052926292	0.0332249593206772	CORO2B/PTGER4/SYNPO/LPAR1/CCN2/TJP1/CARMIL1	7
GO:0070665	positive regulation of leukocyte proliferation	9/338	173/18860	0.0520231213872832	2.90282860758628	3.3964613062816	0.00407874577534578	0.0420674896723163	0.0332968160159806	PTPRC/LGALS9/BTK/VAV3/AIF1/PYCARD/IGFBP2/IGF1/VTCN1	9
GO:2000241	regulation of reproductive process	10/338	206/18860	0.0485436893203884	2.70868041592463	3.33105808878236	0.00413386666823641	0.0424467286296374	0.0335969872381376	VEGFA/WT1/BMP7/SERPINF1/PTGDS/SULF1/GJA1/PLAT/IGF1/ZFPM2	10
GO:0001894	tissue homeostasis	12/338	275/18860	0.0436363636363636	2.43485745024207	3.23793079111761	0.00417629548999015	0.0424467286296374	0.0335969872381376	VEGFA/CLDN5/F2R/CCN2/IL10RA/TJP1/APBB2/FOXC1/JAM3/ALDH1A1/GJA1/CXADR	12
GO:0060249	anatomical structure homeostasis	12/338	275/18860	0.0436363636363636	2.43485745024207	3.23793079111761	0.00417629548999015	0.0424467286296374	0.0335969872381376	VEGFA/CLDN5/F2R/CCN2/IL10RA/TJP1/APBB2/FOXC1/JAM3/ALDH1A1/GJA1/CXADR	12
GO:0090050	positive regulation of cell migration involved in sprouting angiogenesis	4/338	37/18860	0.108108108108108	6.03230449384296	4.13901588173947	0.00419853537465713	0.0424467286296374	0.0335969872381376	VEGFA/TGFBR3/KDR/JCAD	4
GO:1900746	regulation of vascular endothelial growth factor signaling pathway	4/338	37/18860	0.108108108108108	6.03230449384296	4.13901588173947	0.00419853537465713	0.0424467286296374	0.0335969872381376	VEGFA/ROBO1/DCN/JCAD	4
GO:2000352	negative regulation of endothelial cell apoptotic process	4/338	37/18860	0.108108108108108	6.03230449384296	4.13901588173947	0.00419853537465713	0.0424467286296374	0.0335969872381376	NDNF/KDR/SEMA5A/FGA	4
GO:2000406	positive regulation of T cell migration	4/338	37/18860	0.108108108108108	6.03230449384296	4.13901588173947	0.00419853537465713	0.0424467286296374	0.0335969872381376	LGALS9/AIF1/PYCARD/CXCL12	4
GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	13/338	311/18860	0.0418006430868167	2.3324264160277	3.20064066362166	0.00420307988493573	0.0424467286296374	0.0335969872381376	VEGFA/IGFBP5/MAGI2/TYRO3/CHI3L1/VAV3/F2R/LOX/KDR/RAMP3/SEMA5A/DCN/IGF1	13
GO:0035924	cellular response to vascular endothelial growth factor stimulus	6/338	85/18860	0.0705882352941176	3.93873999303864	3.66821171704548	0.00423056392341558	0.042502919417113	0.0336414627779652	VEGFA/ROBO1/FOXC1/KDR/DCN/JCAD	6
